STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,s_adj,Seasonal adjustment,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,CZ,Czechia,2025-05,,81,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2024-06,,652,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2024-07,,658,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2024-08,,661,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2024-09,,664,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2024-10,,667,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2024-11,,671,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2024-12,,675,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2025-01,,681,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2025-02,,687,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2025-03,,692,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2025-04,,694,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DE,Germany,2025-05,,693,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DK,Denmark,2024-06,,106,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DK,Denmark,2024-07,,101,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DK,Denmark,2024-08,,97,,,,,
dataflow,ESTAT:TEILM010(1.0),Unemployment by sex,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,F,Females,THS_PER,Thousand persons,DK,Denmark,2024-09,,109,,,,,
