STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,IS,Iceland,2024,,13212.5,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,IT,Italy,2020,,421070.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,IT,Italy,2021,,536729.2,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,IT,Italy,2022,,737635.7,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,IT,Italy,2023,,684306.2,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,IT,Italy,2024,,667370.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LT,Lithuania,2020,,31848.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LT,Lithuania,2021,,42610.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LT,Lithuania,2022,,59948.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LT,Lithuania,2023,,53550.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LT,Lithuania,2024,,54051.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LU,Luxembourg,2020,,110386.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LU,Luxembourg,2021,,132850.1,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LU,Luxembourg,2022,,145688.5,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LU,Luxembourg,2023,,151205.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LU,Luxembourg,2024,,157334.1,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LV,Latvia,2020,,17892.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LV,Latvia,2021,,22593.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LV,Latvia,2022,,29734.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LV,Latvia,2023,,27628.2,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,LV,Latvia,2024,,27012.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,ME,Montenegro,2020,,2553.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,ME,Montenegro,2021,,3081.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,ME,Montenegro,2022,,4405.4,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,ME,Montenegro,2023,,4776.4,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,ME,Montenegro,2024,,5038.7,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MK,North Macedonia,2020,,7647.2,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MK,North Macedonia,2021,,9619.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MK,North Macedonia,2022,,12364.1,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MK,North Macedonia,2023,,11790.7,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MK,North Macedonia,2024,,11692.4,,e,estimated,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MT,Malta,2020,,17284.5,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MT,Malta,2021,,17051.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MT,Malta,2022,,21032.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MT,Malta,2023,,22162.1,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,MT,Malta,2024,,23808.1,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NL,Netherlands,2020,,579621.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NL,Netherlands,2021,,683862.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NL,Netherlands,2022,,871221.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NL,Netherlands,2023,,814319.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NL,Netherlands,2024,,801439.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NO,Norway,2020,,106995.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NO,Norway,2021,,119917.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NO,Norway,2022,,153838.7,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NO,Norway,2023,,144908.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,NO,Norway,2024,,151361.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PL,Poland,2020,,249029.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PL,Poland,2021,,313866.4,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PL,Poland,2022,,401453.0,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PL,Poland,2023,,392084.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PL,Poland,2024,,408629.1,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PT,Portugal,2020,,78910.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PT,Portugal,2021,,95961.1,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PT,Portugal,2022,,126570.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PT,Portugal,2023,,124202.1,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,PT,Portugal,2024,,127512.2,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RO,Romania,2020,,90992.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RO,Romania,2021,,111761.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RO,Romania,2022,,141614.4,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RO,Romania,2023,,142520.6,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RO,Romania,2024,,147528.0,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RS,Serbia,2020,,26580.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RS,Serbia,2021,,33559.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RS,Serbia,2022,,45205.3,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RS,Serbia,2023,,44685.0,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,RS,Serbia,2024,,48378.5,,p,provisional,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SE,Sweden,2020,,192137.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SE,Sweden,2021,,232942.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SE,Sweden,2022,,288914.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SE,Sweden,2023,,280560.2,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SE,Sweden,2024,,287505.2,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SI,Slovenia,2020,,32379.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SI,Slovenia,2021,,40632.5,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SI,Slovenia,2022,,52490.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SI,Slovenia,2023,,49144.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SI,Slovenia,2024,,50191.1,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SK,Slovakia,2020,,78508.5,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SK,Slovakia,2021,,92943.2,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SK,Slovakia,2022,,115481.5,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SK,Slovakia,2023,,111147.7,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,SK,Slovakia,2024,,111365.4,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,TR,Türkiye,2020,,201968.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,TR,Türkiye,2021,,243924.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,TR,Türkiye,2022,,367222.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,TR,Türkiye,2023,,354092.4,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,TR,Türkiye,2024,,338961.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,UA,Ukraine,2020,,55095.5,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,UA,Ukraine,2021,,70979.6,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,UA,Ukraine,2022,,80008.4,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,UA,Ukraine,2023,,82490.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,XK,Kosovo*,2020,,3650.8,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,XK,Kosovo*,2021,,5190.9,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,XK,Kosovo*,2022,,6350.3,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,XK,Kosovo*,2023,,6806.2,,,,,
dataflow,ESTAT:TEC00110(1.0),"Goods and services, imports and exports",A,Annual,CP_MEUR,"Current prices, million euro",P7,Imports of goods and services,XK,Kosovo*,2024,,7454.9,,p,provisional,,
